noi_dung_binh_luan,id,sentiment
mịn_lì thâm_mụn kiềm dầu bình dầu tầm_tiếng đổ dầu mũi màu hơi tối mạnh_dạng màu bình đánh hơi tối mặt,27757,Positive
maybeline fit màu zalo,27758,Positive
hàng đóng_gói kĩ_lưỡng lớp mỏng nhẹ không_nặng mặt đánh mịn,27759,Positive
màu hơi xíu tệp kiềm dầu tốt,27760,Positive
đóng_gói hàng,27761,Positive
bùn viền môi thâm tốt giá rẻ,27763,Positive
màu đẹp khô môi cảm_giác môi khô dưỡng,27764,Positive
okla lắm mảnh vẽ đầu không_giống cũ hơi dè màu_hợp tóc,27765,Positive
màu tự_nhiên đỉnh hài_lòng lắm,27766,Positive
chì ngòi_mảnh tự_nhiên giá_thành,27767,Positive
đầu lemonade đầu bé xíu_không_nên kẻ lại_lại lemonade,27768,Positive
màu chuẩn đầu_kẻ gãy thử gãy,27769,Negative
màu vẽ tự_nhiên không_đậm chì vẽ nét mảnh trôi,27770,Positive
đầu chì vẽ đầu sợ gãy không_dễ gãy tập_tành thử,27771,Positive
chì siêu_thích xịn hơi sợ gãy ủng_hộ shop tiếp,27772,Positive
xịn,27773,Positive
đẹp,27774,Positive
lưỡi kềm nhặt nỡ cát móng vênh liền đừng_dại,27775,Positive
đẹp lắm,27776,Positive
bút kẻ_nhiên khô hết_mực lắc,27778,Positive
bút không_bám tốt trôi tẩy kỹ_xíu sản_phẩm tốt,27779,Positive
nâu tô_mực nhạt,27781,Negative
sản_phẩm tốt lắm,27782,Positive
bút đẹp mực lỡ cầu kết_bạn,27783,Positive
bút sợ tắt_mực kêu test sài êm_dã_đầu siêu_mảnh mực đậm mí dầu sài liên_tục không_thấy tẩy ưng lắm,27784,Positive
chê vợ_chồng đầu mảnh lắm không_bị khô,27785,Positive
khối tuyến đẹp chất phấn mịn bền màu,27786,Positive
hơi khô rãnh môi ít_dưỡng màu hợp_ngăm,27787,Positive
uầy dưỡng xịn sò ghê_chất ẩm_không_khô môi màu chuẩn,27788,Positive
màu adore đẹp_dã yêu màu chất mịn êm_không_khô môi màu siêu_tự_nhiên tôn chân_ái không_ngờ siêu_hời ó quý_dị,27789,Positive
màu nhẹ mềm_môi giá_cả,27790,Positive
bảng màu chuẩn mịn ổn_áp lắm mí,27791,Positive
đẹp lắm,27792,Positive
đẹp lắm,27793,Positive
đẹp lắm,27794,Positive
đẹp lắm,27795,Positive
đẹp lắm,27796,Positive
không_trắng mỏng nhẹ,27797,Positive
xài xài không_cho lớp mịn đẹp tự_nhiên phủ_lổ chân lông khuyết_điểm đẹp lắm lớp nhẹ,27798,Positive
đỉnh lắm không_bị mặt nhẹ_tênh,27799,Positive
ôi thề thích lắm_hợp nhạy_cảm lành_tính thử sample màu thích mỏng nhẹ phủ tốt không_bị khô_bền cảm_giác chân_ái lọ sample chưa_đủ tươi không,27800,Positive
hộp soắn dán lệch dán vội viền dính nhắn_báo không_rep hotline bảo_nhắn,27801,Negative
màu đỏ gạch makeup đẹp tự_nhiên_hợp ngăm lắm,27802,Positive
màu đẹp trôi,27803,Negative
mã màu màu đỏ đất,27804,Negative
màu đẹp,27805,Positive
đẹp lắm,27806,Positive
màu mắt đẹp trôi,27807,Positive
không_xài,27808,Negative
xịn,27809,Positive
không_giữ màu,27810,Negative
sản_phẩm bình_thường ổn_phủ ổn đầu bút_cushion không_cũng tán mút,27811,Positive
xài tệp nhiêu quầng thâm vết thâm_mụn màu chút tốt_ổn lắm khuyên trắng màu màu tối lắm set phấn_phủ vết thâm_mụn không_hiện quầng thâm xài tốt chỗ tiếp_xúc set lớp phấn_phủ,27812,Positive
độ phủ không_chấm thâm,27813,Negative
khả_năng ckđ_ổn tiện cọ tán bấm gãy ckđ thấm đầu,27814,Positive
ckđ đường tiếng nốt thâm_mụn chưa_tìm ckđ,27815,Positive
hàng đóng_gói kỹ thử lắm,27816,Positive
độ phủ tốt tán đi vết thâm_mắt vết thâm_khóe mũi khóe miệng,27817,Positive
xuất_sắc chất tán hơi ngăm phân_vân màu lê_xài màu đại_xài dè màu tiệp hẳn phủ cực ổn lắm,27818,Positive
sản_phẩm quầng thâm_mắt tốt_giá,27820,Positive
sản_phẩm tốt thành_phần thiết_kế,27821,Positive
hôm hướng_dẫn chốn văn_phòng khuyết_điểm mắt gương_mặt trông liền chạy ù vô_cùng hài_lòng thức mất_ngủ quầng thăm mệt_mỏi biến vô_cùng thiết_kế gọn không_bị tèm concealer tiện_lợi chất_lượng,27822,Positive
mắt quầng thâm rõ_rệt lớp không_phủ cửa_hàng mỹ_phẩm tư_vấn bút cushion khuyết_điểm bước_đầu test sản_phẩm ưng_ý thiết_kế bút gọn dễ_dàng màu tông màu lựa_chọn chất_tán mặt cảm_giác mỏng_phủ triệt_để quầng thâm í ẻm,27823,Positive
nàng bút cushion nàng quầng thâm mắt thâm_mụn bút cushion không_bị_lộ quầng_thâm xấu_xí bút đem khuôn_mặt đẹp đẹp chút_xíu quầng thâm cây_bút cushion xài thích mún á_bôi cực thích hốt bút_cushion sở_hữu không_quầng thâm yêu,27825,Positive
review thử sản_phẩm tuyệt_vời mắt nếp nhăn ckđ tiếng đọng thành vệt bọng mắt sản_phẩm không_mình ổn không_hề đọng yêu giá_thành hợp_túi tiền_viên thành sản_phẩm lâu_dài yêu,27826,Positive
sản_phẩm toàn hàng xách mừng chạy thẳng_showrom công_dụng sản_phẩm khuyết_điểm mắt chất không_quá dày tán không_bết_dính nhiều_nhiên dầu phủ phấn sản_phẩm bám tốt đi mưa không_trôi_nhem sản_phẩm tốt đầu tròn dễ_tán mắt quẹt đường vỏ hết_mình đi_lại sản_phẩm tập quầng mắt không_hết thâm_mụn màu nhé_nhiên giá sản_phẩm xấu_xí không_ít trôi ưng_í lắm,27827,Positive
sản_phẩm tốt khuyết_điểm giá_cả cực hợp_lý,27828,Positive
độ phủ màu tất_nhiên giới_thiệu bạn_bè,27830,Positive
giới_thiệu maybeline,27831,Positive
sản_phẩm màu nhiên chưa_phủ,27833,Positive
review bọng mắt khuyết_điểm maybeline instant age rewind chào review review khuyết_điểm maybeline instant age rewind có_lẽ khuyết_điểm nổi_tiếng beauty youtuber nhắc liên_tục sản_phẩm yêu_thích thử yêu_thích đa_năng thâm_bọng mắt quệt hình_giác ngược bọng_mắt mút_tán cọ khuyết_điểm quệt lên_đường bọng_mắt tán hiệu_quả lưu_ý thâm_mắt rãnh_nhăn biết_lí beauty blender techniques phấn_phủ dặm lớp ckđ tán_hút dầu khô ckđ ckđ dày bết bí rãnh_mắt phủ_phấn cọ lông_thưa phủ lớp mỏng phấn_phủ mắt ckđ ckđ kiềm dầu ckđ tán hẵn layer đừng_lấy lót_mắt hình mắt bầu mắt màu màu đánh phấn_mắt không_ăn màu màu không_chuẩn chút khuyết_điểm tán bầu_mắt yên_tâm vô_tư đánh màu mắt màu đẹp chuẩn bám,27834,Positive
fit thích_hợp khô thích_hợp dầu chất dày bám tốt lưu_ý không_đều màu quầng thâm_mắt mụn khả_năng phủ màu_sắc hơi màu hòa màu thâm mắt mụn chất dày cộm không_đẹp cộng thời tán chất_đặc lỏng không_đều tán_kĩ quẹt quẹt phát chấm nhẹ không_aply,27835,Positive
phủ tốt,27836,Positive
sản_phẩm bút khuyết_điểm maybeline instant age rewind thiết_kế dạng cây_bút đầu mút_tán chất ẩm_mịn tán_phủ khuyết_điểm mụn cám thâm_tàn_ửng đỏ tốt không_bị_đọng rãnh khóe_mắt rãnh mũi môi lớp tự_nhiên cảm_giác nặng_nề khô mốc màu lựa_chọn tùy màu sản_phẩm giới_thiệu sản_phẩm bạn_bè,27837,Positive
sản_phẩm tốt thế_này giới_thiệu,27838,Positive
nàng mê làm_đẹp dạng bút cushion xịn xò thế_này xách trải_nghiệm cầu ước maybeline việt_nam màu trắng nhẹ trở đi yêu nàng ưa nhẹ_nhàng tự_nhiên một_chút chống nắng ckđ quầng thâm_mắt đỉnh dòng hỗn_hợp thiên_dầu tức_là dầu đổ vực trán mũi đi miêng giấy thấm dầu nàng khả_năng kiềm_dầu ổn,27839,Positive
tốt,27840,Positive
khuyết_điểm cực_kì tốt đa_năng quần thâm_mắt đốm mụn chỗ không_đều màu chỗ khuyết_điểm lớp vô_cùng,27842,Positive
giới_thiệu bạn_bè,27845,Positive
bút khuyết_điểm thần_kỳ nhà_maybeline phép màu hô biến sạch quầng thâm_mắt vết thâm_mun chất đặc quẹt đường khuyết_điểm tán phủ,27846,Positive
khuyết_điểm ổn mịn thích,27847,Positive
giới_thiệu người_thân,27850,Positive
review bọng mắt khuyết_điểm maybeline instant age rewind chào review review khuyết_điểm maybeline instant age rewind có_lẽ khuyết_điểm nổi_tiếng beauty youtuber nhắc liên_tục sản_phẩm yêu_thích thử yêu_thích đa_năng thâm_bọng mắt quệt hình_giác ngược bọng_mắt mút_tán cọ khuyết_điểm quệt lên_đường bọng_mắt tán hiệu_quả lưu_ý thâm_mắt rãnh_nhăn biết_lí beauty blender techniques phấn_phủ dặm lớp ckđ tán_hút dầu khô ckđ ckđ dày bết bí rãnh_mắt phủ_phấn cọ lông_thưa phủ lớp mỏng phấn_phủ mắt ckđ ckđ kiềm dầu ckđ tán hẵn layer đừng_lấy lót_mắt hình mắt bầu mắt màu màu đánh phấn_mắt không_ăn màu màu không_chuẩn chút khuyết_điểm tán bầu_mắt yên_tâm vô_tư đánh màu mắt màu đẹp chuẩn bám,27851,Positive
giới_thiệu,27852,Positive
sản_phẩm công công_dụng khuyết_điểm tuyệt_vời mục_đích khuôn_mặt bút cushion ưng_ý hài_lòng,27853,Positive
sản_phẩm phủ tốt,27854,Positive
giới_thiệu phủ tốt tiệp range màu việt_nam không_bị_đọng phấn bọng_mắt dễ_tán không_thích_điểm,27856,Positive
tập_tành chưa_biết đồ_dùng mĩ_phẩm lựa_chọn bút cushion khuyết_điểm maybeline hiện cứu_không_nghĩ liền sắm không_dự sản_phẩm maybeline bật_mí maybeline phân_phối chính_thức giá khuyến_mãi siêu siêu_mềm bút cushion tiện_lợi tuyệt_vời tone màu châu_á lựa_chọn lựa_chọn mắt thâm_xì gấu_trúc chưa_đến sản_phẩm độ phủ tốt trông tự_nhiên mượt_mà không_hề vón nứt hoạt_động ngoài_trời tiếng phủ hẳn gương_mặt trắng sản_phẩm cạnh sản_phẩm đợi maybeline ngạc_nhiên đứng top,27857,Positive
giới_thiệu bạn_bè,27858,Positive
khuyết_điểm sản_phẩm giá_thành tương_đối ổn rẻ chất_lượng tốt quần thâm_mắt chất mịn_độ phủ vết thâm_mụn,27859,Positive
sản_phẩm khuyết_điểm tốt thích_hợp màu dễ_dàng giá_thành hợp_lí thích thiết_kế gọn,27860,Positive
ấn_tượng sản_phẩm thiết_kế đầu cushion blend cọ chuyên_dụng chất vừa_phải không_quá_lỏng không_quá_đặc khuyết_điểm hầu_như tuyệt_đối không_sợ bết_lộ vân_rãnh màu_sắc tông lựa_chọn tông tông dạng tông_tối khối đa_dạng đa_năng xài thích,27861,Positive
thiết_kế hút khuyết_điểm maybeline instant nbsp age rewind concealer dạng thỏi_tuýp cọ sản_phẩm sản_phẩm thiết_kế dạng bút đầu_vặn độc_đáo vặn đầu mút thiết_kế hút khuyết_điểm maybeline instant nbsp age rewind concealer dạng thỏi_tuýp cọ sản_phẩm sản_phẩm thiết_kế dạng bút đầu_vặn độc_đáo vặn đầu mút thiết_kế hút khuyết_điểm maybeline instant nbsp age rewind concealer dạng thỏi_tuýp cọ sản_phẩm sản_phẩm thiết_kế dạng bút đầu_vặn độc_đáo vặn đầu mút thân bút khuyết_điểm nhựa suốt giúp sản_phẩm thiết_kế nhựa sản_phẩm màu đỏ nổi_bật hộp giấy bút khuyết_điểm maybeline đầy_đủ thông sản_phẩm hãng sản_xuất thành_phần,27862,Positive
sản_phẩm tốt tốt_vọng khách_hàng ưng_ý sản_phẩm giới_thiệu bạn_bè rộng rải,27864,Positive
phủ tốt mịn ủng_hộ,27865,Positive
bì thiết_kế sản_phẩm lạ dòng khuyết_điểm thiết_kế tiện_lợi aply bọng_mắt mút hư hơi khó_vệ màu màu chất cực_kì mỏng nhẹ phủ quầng thâm_mắt ấn_tượng lớp finish mỏng mịn không_hề rãnh nếp nhăn năng_giữ màu tiếng gái làn dầu sản_phẩm giúp phủ vết thâm_mờ mặt mụn đỏ phủ tốt lắm tóm_lại quầng thâm_mắt giúp giải_quyết cực tốt mắt tươi_tắn,27867,Positive
phâm thông thâm,27871,Positive
sản_phẩm bút khuyết_điểm maybeline instant age rewind hiệu_quả chất ẩm_mịn dễ_tán thiết_kế đầu bút_thông không_bị_đọng rãnh khóe mắt rãnh mũi môi_độ phủ tốt lớp tự_nhiên không_nặng_nề bí_bách tông không_đáng màu lựa_chọn tùy màu giá dễ_chịu siêu_thị copmart thương_mại_điện_tử ưng_ý gắn_bó bút khuyết_điểm maybeline instant age rewind giới_thiệu sản_phẩm bạn_bè,27872,Positive
nhẹ_nhàng phố quyết_định đúng_đắn tốt tiệp màu má hồng phố hồi thích,27873,Positive
ngăm quầng thâm_mắt thức quầng thâm_mắt bầu_mắt nâu rõ_rệt mặt_điểm đánh lớp mắt bầu_mắt phần_dư đánh mũi tiệp màu tự_nhiên quầng thâm ủng_hộ,27874,Positive
giới_thiệu sản_phẩm,27875,Positive
khuyết_điểm mịn_tán,27876,Positive
đầu hơi ngần_ngại dạng concealer dạng thỏi_tuýp truyền_thống đầu sản_phẩm hơi bỡ_ngỡ xíu_nhiên đợi sản_phẩm thiết_kế dạng bút đầu_vặn độc_đáo vặn khuyết_điểm đầu bút dễ_dàng ước_tính không_gây lãng_phí thiết_kế đầu_mút khuyết_điểm maybeline giúp tán dễ_dàng đầu mút thiết_kế cực độc_đáo không_tìm khuyết_điểm thiết_kế thân_bút thiết_kế suốt giúp sản_phẩm tone màu khuyết_điểm mà_còn đánh khối highline cực_kỳ giá_cả cực_kỳ cực_kỳ hợp_lý bạn_bè sản_phẩm instant age rewind concealer maybeline tuyệt_vời,27877,Positive
thiết_kế dạng cây_bút chất_liệu nhựa suốt dễ_dàng kiểm_soát concealer đầu bông_tròn thiết_kế dạng giúp dễ_dàng concealer chất mềm blend độ phủ tốt lớp tự_nhiên tán_không_để vệt chất tiệp không_bột bột khuyết_điểm tán không_gây cảm_giác bí_dính rít cây_bút khả_năng phủ quầng thâm_mắt tốt mắt gấu_trúc cải_thiện khuyết_điểm lý_tưởng mắt thiết_kế chấm bầu_mắt giá_thành dễ_chịu lâu_dài thành sản_phẩm,27878,Positive
quầng thăm_mắt mặt clip review khuyết_điểm sản_phẩm instant age rewin mabeline quyết_định thử tuyệt_hiện chờ bút tiếp,27880,Positive
sản_phẩm suốt nghề makeup dạng lỏng thẩm_thấu giúp lớp trông tự_nhiên không_quá dày không_gây cảm_giác bết rít trán mũi cằm cảm_giác gọn khuôn_mặt khả_năng bám cực,27882,Positive
giới_thiệu bạn_bè tập makeup lớp không_bị trôi,27883,Positive
khuyết_điểm tốt giá bình bạn_viên,27884,Positive
không_tự khuôn_mặt khuyết_điểm maybeline cảm_nhận dòng cushion sản_phẩm thoát bóng_tâm_lí khuyết_điểm khuôn_mặt đỉnh sắc thử cảm_nhận không_làm thất_vọng,27885,Positive
khuyết_điểm,27886,Positive
đặc_thù công_việc thức sở_hữu khuyết_điểm tốt vật bất_thân khuyết_điểm maybeline giúp phủ vầng thâm_quầng bọng_mắt mắt gương_mặt vẻ tươi_trẻ khỏe sức_sống công_dụng phủ lập_tức cây_bút treatment_concealer nghĩa_là liên_tục thời thâm_quầng mờ đi thích thiết_kế độc_đáo cây_bút đỉnh mút đầu sản_phẩm thân ống ngược chiều đồng_hồ mút mút thử mắt đáp_ứng tiêu_chí gọn_nhẹ tán không_gây cảm_giác bí_dính rít khuyết_điểm mắt thời nếp nhăn mắt thẩm_mỹ_nhiên không_hề hiện_tượng gương_mặt trông sức_sống hẳn,27888,Positive
chuyên_cú đêm cày_chơi kiểu mắt quầng thâm_mình thử khuyết_điểm ưu_tiên phủ tốt_hợp túi_tiền tự_nhiên maybeline instant age rewind chất mịn_phủ tốt finish mỏng nhẹ không_bị dày_mặt cakey giá_thành rẻ toàn mỹ_giá đắt phủ mụn vết thâm tốt lông_mày đường làm_đẹp chưa_giờ,27889,Positive
